reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,imp_rank_hs2_5yr
moz,Mozambique,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,11746,0,69,73
moz,Mozambique,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,14292,0,131,103
moz,Mozambique,rus,Russian Federation,06,Product of the chemicals or allied industries,29,1428,0,120,81
moz,Mozambique,rus,Russian Federation,05,Mineral products,25,0,189493,118,59
mmr,Myanmar,rus,Russian Federation,05,Mineral products,25,3005649,0,57,95
mmr,Myanmar,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,34238,0,47,70
mmr,Myanmar,rus,Russian Federation,06,Product of the chemicals or allied industries,38,26160,0,111,87
mmr,Myanmar,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,1208,0,117,88
mmr,Myanmar,rus,Russian Federation,06,Product of the chemicals or allied industries,34,0,3519,128,79
mmr,Myanmar,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,0,2384,82,43
mmr,Myanmar,rus,Russian Federation,01,Live animals and animal products,01,0,13478,88,50
mmr,Myanmar,rus,Russian Federation,20,Miscellaneous manufactured articles,94,3000,66662,121,73
nam,Namibia,rus,Russian Federation,01,Live animals and animal products,03,5347237,1036453,51,38
nam,Namibia,rus,Russian Federation,11,Textile and textile articles,62,90,25,127,101
nam,Namibia,rus,Russian Federation,15,Base metals and articles of base metal,72,0,133,128,73
nam,Namibia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,29,1157,138,73
npl,Nepal,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,1977885,0,46,82
npl,Nepal,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,24146,0,98,85
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,38,3757,0,124,87
npl,Nepal,rus,Russian Federation,15,Base metals and articles of base metal,73,2062,0,136,103
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,29,989,0,122,81
npl,Nepal,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,29,0,117,91
npl,Nepal,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,16,0,95,80
npl,Nepal,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,28,28,115,85
npl,Nepal,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,193,32242,90,53
nzl,New Zealand,rus,Russian Federation,15,Base metals and articles of base metal,81,14142,0,68,59
nzl,New Zealand,rus,Russian Federation,02,Vegetable products,13,4682,0,41,59
nic,Nicaragua,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,1089,0,99,94
nic,Nicaragua,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,428,26,114,97
nic,Nicaragua,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,415,1200,86,70
nic,Nicaragua,rus,Russian Federation,11,Textile and textile articles,59,2985,0,76,68
nic,Nicaragua,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,706,1800,105,77
nic,Nicaragua,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,28,0,95,89
nic,Nicaragua,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,0,8,119,87
nic,Nicaragua,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,0,3,88,92
nic,Nicaragua,rus,Russian Federation,02,Vegetable products,07,0,71,106,85
nic,Nicaragua,rus,Russian Federation,01,Live animals and animal products,04,0,100,75,71
nic,Nicaragua,rus,Russian Federation,02,Vegetable products,08,0,19388,74,90
nic,Nicaragua,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,0,66,106,81
nic,Nicaragua,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,0,74,83,71
ner,Niger,rus,Russian Federation,06,Product of the chemicals or allied industries,38,3153,0,126,87
ner,Niger,rus,Russian Federation,15,Base metals and articles of base metal,73,2059,0,137,103
ner,Niger,rus,Russian Federation,15,Base metals and articles of base metal,83,756,0,116,85
ner,Niger,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,85,0,123,85
ner,Niger,rus,Russian Federation,11,Textile and textile articles,61,0,5442,126,90
nga,Nigeria,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,16241152,0,36,87
nga,Nigeria,rus,Russian Federation,02,Vegetable products,07,1064296,395059,59,51
nga,Nigeria,rus,Russian Federation,05,Mineral products,25,1755590,87107,66,66
nga,Nigeria,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,2602,0,95,91
nga,Nigeria,rus,Russian Federation,11,Textile and textile articles,63,15134,22299,90,75
nga,Nigeria,rus,Russian Federation,01,Live animals and animal products,01,374,0,84,76
nga,Nigeria,rus,Russian Federation,20,Miscellaneous manufactured articles,95,642,0,118,91
nga,Nigeria,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,131,0,70,62
nga,Nigeria,rus,Russian Federation,02,Vegetable products,11,5,0,104,71
nga,Nigeria,rus,Russian Federation,02,Vegetable products,09,0,24499,105,89
nga,Nigeria,rus,Russian Federation,02,Vegetable products,12,11,3050781,102,39
nor,Norway,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,74660,3255,17,41
nor,Norway,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,0,165,47,52
nor,Norway,rus,Russian Federation,11,Textile and textile articles,60,0,385,59,57
nor,Norway,rus,Russian Federation,15,Base metals and articles of base metal,78,0,6891,76,29
pse,Occ. Palestinian Terr.,rus,Russian Federation,06,Product of the chemicals or allied industries,34,61860,0,90,87
pse,Occ. Palestinian Terr.,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,20000,0,95,88
pse,Occ. Palestinian Terr.,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,10651,0,91,109
omn,Oman,rus,Russian Federation,06,Product of the chemicals or allied industries,31,5289,0,132,51
omn,Oman,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,1196,0,79,68
e-490,"Other Asia, not elsewhere specified",rus,Russian Federation,02,Vegetable products,14,0,3779,41,39
e-490,"Other Asia, not elsewhere specified",rus,Russian Federation,05,Mineral products,26,36537,1053489,52,32
pak,Pakistan,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",23,1069114,0,55,61
pak,Pakistan,rus,Russian Federation,06,Product of the chemicals or allied industries,35,181,875,87,67
pak,Pakistan,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,201,214,130,83
pak,Pakistan,rus,Russian Federation,02,Vegetable products,11,112307,8073,71,52
pak,Pakistan,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,0,83368,98,67
plw,Palau,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,325,0,142,97
plw,Palau,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,30,0,104,87
pry,Paraguay,rus,Russian Federation,20,Miscellaneous manufactured articles,95,3368,0,108,91
per,Peru,rus,Russian Federation,06,Product of the chemicals or allied industries,35,19650,0,57,73
per,Peru,rus,Russian Federation,11,Textile and textile articles,60,3,7238,58,52
per,Peru,rus,Russian Federation,99,NA,99,0,97,117,96
per,Peru,rus,Russian Federation,02,Vegetable products,06,0,5586,49,63
phl,Philippines,rus,Russian Federation,02,Vegetable products,12,2530530,137182,45,68
phl,Philippines,rus,Russian Federation,11,Textile and textile articles,59,217005,0,32,68
phl,Philippines,rus,Russian Federation,06,Product of the chemicals or allied industries,30,520348,340833,71,69
phl,Philippines,rus,Russian Federation,11,Textile and textile articles,54,50820,0,49,68
phl,Philippines,rus,Russian Federation,15,Base metals and articles of base metal,81,12778,0,71,59
phl,Philippines,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,560,1745,80,56
phl,Philippines,rus,Russian Federation,06,Product of the chemicals or allied industries,35,0,823037,94,50
phl,Philippines,rus,Russian Federation,06,Product of the chemicals or allied industries,34,2181733,790013,38,50
prt,Portugal,rus,Russian Federation,02,Vegetable products,10,5215872,0,93,65
prt,Portugal,rus,Russian Federation,02,Vegetable products,12,18664228,794,22,91
prt,Portugal,rus,Russian Federation,15,Base metals and articles of base metal,80,10,0,53,42
qat,Qatar,rus,Russian Federation,11,Textile and textile articles,59,19116,0,56,68
rou,Romania,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,122659,0,49,73
rou,Romania,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",45,5,0,46,45
rwa,Rwanda,rus,Russian Federation,05,Mineral products,27,531156,0,123,91
rwa,Rwanda,rus,Russian Federation,06,Product of the chemicals or allied industries,29,4363,0,117,81
rwa,Rwanda,rus,Russian Federation,06,Product of the chemicals or allied industries,32,10830,0,107,80
rwa,Rwanda,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,0,702,88,88
lca,Saint Lucia,rus,Russian Federation,15,Base metals and articles of base metal,82,102743,0,94,96
lca,Saint Lucia,rus,Russian Federation,02,Vegetable products,09,11601,0,81,110
lca,Saint Lucia,rus,Russian Federation,01,Live animals and animal products,03,1496,0,100,77
lca,Saint Lucia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,0,141660,122,74
sau,Saudi Arabia,rus,Russian Federation,01,Live animals and animal products,02,77660300,0,6,59
sau,Saudi Arabia,rus,Russian Federation,02,Vegetable products,11,267556,37937,64,44
sau,Saudi Arabia,rus,Russian Federation,11,Textile and textile articles,62,2462354,0,29,105
sau,Saudi Arabia,rus,Russian Federation,02,Vegetable products,09,482450,4042,47,100
sau,Saudi Arabia,rus,Russian Federation,01,Live animals and animal products,01,57919,0,47,76
sau,Saudi Arabia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,115421,0,64,91
sau,Saudi Arabia,rus,Russian Federation,15,Base metals and articles of base metal,83,159535,2238608,53,44
sau,Saudi Arabia,rus,Russian Federation,11,Textile and textile articles,61,1387993,0,25,104
