reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,exp_rank_hs2_5yr,tbal_HS2_5yr,import_factor,export_factor,trade_share,impTop5,expTop5,impTop10,expTop10,mean_total_rai
idn,Indonesia,rus,Russian Federation,15,Base metals and articles of base metal,75,26089942,28,21,51,-26089914,0.9999989267906403,1.0732093597654577e-6,0.0023308862931278617,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,73037,2108,68,78,-70929,0.971947568035132,0.02805243196486792,6.713478417073425e-6,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,62,76910,93078710,67,18,93001800,8.256077303763316e-4,0.9991743922696237,0.008322552988210706,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,06,Product of the chemicals or allied industries,34,152021,14525860,80,31,14373839,0.010357148964486087,0.9896428510355139,0.0013113265992663798,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,39644,2435019771,89,1,2434980127,1.6280506239721465e-5,0.9999837194937603,0.2175489896452717,0,1,0,1,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,60,460,34080,47,47,33620,0.013317892298784018,0.986682107701216,3.0858146852846645e-6,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,25642,6835152,57,28,6809510,0.0037374682871982455,0.9962625317128018,6.129455378666159e-4,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,487,7650,45,42,7163,0.0598500675924788,0.9401499324075212,7.269621914928001e-7,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,55,278165,44945211,24,11,44667046,0.006150911864695816,0.9938490881353041,0.004040270925852636,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,6847,162760087,89,7,162753240,4.2066283561008773e-5,0.999957933716439,0.014541650122060212,0,0,0,1,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,58,3945,617262,44,33,613317,0.006350540158111547,0.9936494598418885,5.549883275048149e-5,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,52,162,38118750,72,10,38118588,4.2498589676431475e-6,0.9999957501410324,0.0034055558319824497,0,0,0,1,12.98266392
idn,Indonesia,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,949,34853,83,47,33904,0.026506899055918662,0.9734931009440814,3.198562170311568e-6,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,195,11369417,79,15,11369222,1.7150981053707022e-5,0.9999828490189463,0.0010157647850488924,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,57,75,837766,88,38,837691,8.951579118233651e-5,0.9999104842088177,7.485298383710447e-5,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,02,Vegetable products,06,2111,9745,35,59,7634,0.17805330634278002,0.82194669365722,1.0592188450704975e-6,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,02,Vegetable products,12,72848,902083,74,46,829235,0.07472118539671013,0.9252788146032899,8.710064843483681e-5,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,0,1029044,47,8,1029044,0,1,9.193512122188976e-5,0,0,0,1,12.98266392
idn,Indonesia,rus,Russian Federation,02,Vegetable products,14,0,4879,41,37,4879,0,1,4.3589142586867046e-7,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,61,45770,68908162,64,23,68862392,6.637765051599958e-4,0.99933622349484,0.006160366414989003,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,02,Vegetable products,08,172,58518087,69,32,58517915,2.9392535413604836e-6,0.9999970607464587,0.005228040039938955,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,749174,227336099,31,8,226586925,0.0032846224140039063,0.996715377585996,0.020377211491620202,0,0,0,1,12.98266392
idn,Indonesia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,1711,120628,56,27,118917,0.013985728181528377,0.9860142718184717,1.0929805523539101e-05,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,1944697,2189710,48,38,245013,0.47036902752922005,0.52963097247078,3.693692482786252e-4,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,15,Base metals and articles of base metal,81,311350,1792,53,56,-309558,0.9942773565986038,0.005722643401396172,2.7976206779948187e-5,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,294949,69146,56,52,-225803,0.8100880264766064,0.18991197352339362,3.252836415282918e-5,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,12963,38281696,51,3,38268733,3.3850673536484554e-4,0.9996614932646352,0.003421257125366779,0,1,0,1,12.98266392
idn,Indonesia,rus,Russian Federation,06,Product of the chemicals or allied industries,35,954,1718796,80,40,1717842,5.547317924116877e-4,0.9994452682075883,1.5364301693741465e-4,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,06,Product of the chemicals or allied industries,30,966525,1097355,65,58,130830,0.4683048433048433,0.5316951566951567,1.8438770158266685e-4,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,02,Vegetable products,07,157421,2182996,82,36,2025575,0.06726194520036387,0.9327380547996361,2.0909360591458826e-4,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,910,3733539,76,48,3732629,2.4367717968567785e-4,0.9997563228203143,3.336368721959071e-4,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,53,0,148175,75,24,148175,0,1,1.3238002055357706e-5,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,0,93322285,85,10,93322285,0,1,0.008337442892800254,0,0,0,1,12.98266392
idn,Indonesia,rus,Russian Federation,05,Mineral products,26,0,77552,65,45,77552,0,1,6.928520569577195e-6,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,3187,830095,65,35,826908,0.003824635597552809,0.9961753644024471,7.444568131393677e-5,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,01,Live animals and animal products,05,401592,130167,38,37,-271425,0.7552142982065184,0.24478570179348164,4.750751972299618e-5,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,15,Base metals and articles of base metal,80,0,1313799,55,8,1313799,0,1,1.1737522431130015e-4,0,0,0,1,12.98266392
idn,Indonesia,rus,Russian Federation,02,Vegetable products,13,70563,12210605,24,12,12140042,0.005745626148913523,0.9942543738510865,0.0010972034906441255,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,56,2750,9053002,87,32,9050252,3.036743939100806e-4,0.9996963256060899,8.090437900375208e-4,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,13888,47790409,106,28,47776521,2.905178168397707e-4,0.9997094821831602,0.004270851236314697,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,99,NA,99,270540,2639547,71,44,2369007,0.09296629276031954,0.9070337072396805,2.599881065447595e-4,0,0,0,0,12.98266392
jam,Jamaica,rus,Russian Federation,06,Product of the chemicals or allied industries,29,568350,0,92,81,-568350,1,0,0.001716238940827735,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,49519,0,110,98,-49519,1,0,1.4953186612272123e-4,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,30569,0,138,117,-30569,1,0,9.230880299492045e-5,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,22998,0,123,109,-22998,1,0,6.944675492417745e-5,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,16634,0,137,96,-16634,1,0,5.022946871070387e-5,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,99469,0,111,97,-99469,1,0,3.0036521721684523e-4,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,82,0,91,69,-82,1,0,2.476143101044678e-7,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,15,Base metals and articles of base metal,76,69,0,128,92,-69,1,0,2.083583828927839e-7,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,06,Product of the chemicals or allied industries,28,8500,329758088,132,8,329749588,2.577580722034823e-5,0.9999742241927797,0.9957917827210278,0,0,0,1,13.62458097
kaz,Kazakhstan,rus,Russian Federation,05,Mineral products,27,7038662910,2887550683,28,1,-4151112227,0.7090984738595278,0.2909015261404722,0.11623805798350412,0,1,0,1,348.9145502
kaz,Kazakhstan,rus,Russian Federation,05,Mineral products,26,1921189253,5705671065,2,1,3784481812,0.25189778924701683,0.7481022107529831,0.08931214541876831,1,1,1,1,348.9145502
kaz,Kazakhstan,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,3783347546,142867054,1,32,-3640480492,0.9636120109175896,0.03638798908241032,0.045976802338035326,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,830168044,2957193,1,41,-827210851,0.9964504820299904,0.0035495179700095916,0.009756072514318965,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,681255437,2487797,2,41,-678767640,0.9963615040320823,0.0036384959679176877,0.008006777703793122,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,3768003630,480148966,2,33,-3287854664,0.8869746424711529,0.11302535752884711,0.04974676427725159,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,2819469265,293273073,2,21,-2526196192,0.9057830552115553,0.09421694478844461,0.0364508703124531,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,06,Product of the chemicals or allied industries,34,885250621,5809232,1,40,-879441389,0.9934805367109273,0.006519463289072681,0.010434499105764572,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,06,Product of the chemicals or allied industries,28,884597076,3029582641,9,1,2144985565,0.2259980736597333,0.7740019263402668,0.04583587131586135,0,1,1,1,348.9145502
kaz,Kazakhstan,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,1260333195,20814694,4,39,-1239518501,0.98375309035068,0.016246909649319963,0.015002512409368611,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,20,Miscellaneous manufactured articles,96,461973698,4612199,2,39,-457361499,0.990115005554915,0.009884994445084996,0.005463819415292254,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,748381400,18326877,5,20,-730054523,0.9760966751634533,0.023903324836546665,0.008978315882826332,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,06,Product of the chemicals or allied industries,30,682812469,125837995,1,31,-556974474,0.8443851817291482,0.15561481827085183,0.009469467752447497,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,625298555,106186183,1,13,-519112372,0.8548347252051621,0.1451652747948379,0.008565840800529741,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,15,Base metals and articles of base metal,73,3463247306,798462326,1,8,-2664784980,0.8126427197187328,0.1873572802812672,0.04990552003259457,1,0,1,1,348.9145502
kaz,Kazakhstan,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,1291323372,3501601,7,34,-1287821771,0.9972956955009239,0.002704304499076108,0.015162673952150481,0,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,531199643,16385743,1,31,-514813900,0.9700763690578112,0.029923630942188806,0.006412340541782606,1,0,1,0,348.9145502
kaz,Kazakhstan,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,678484134,7333282,1,29,-671150852,0.9893072385901615,0.010692761409838563,0.008031066813162516,1,0,1,0,348.9145502
